frame_id,vehicle_id,class,x1,y1,x2,y2,confidence,zone,move_dx,move_dy,alignment,wrong_side
240,976,car,588.75,83.81,635.11,139.66,0.4568,,,,,0
240,861,bike,292.89,147.83,320.88,199.71,0.7697,,,,,0
240,1154,car,253.17,115.65,292.06,163.82,0.6972,,,,,0
240,27,bus,955.51,41.52,1029.0,92.48,0.6326,,,,,0
240,1361,car,474.75,100.32,527.65,146.64,0.8315,,,,,0
240,1372,bike,329.74,118.82,349.57,160.32,0.7715,,,,,0
240,1200,bike,694.14,84.74,726.47,138.22,0.8634,,,,,0
240,1597,bike,748.62,116.2,796.12,198.75,0.9007,main_carriageway,15.57,7.68,0.442,0
240,1620,car,448.37,90.02,490.37,134.11,0.7499,,,,,0
240,1622,bike,308.16,73.55,325.34,96.88,0.2239,,,,,0
240,1243,bus,39.18,177.93,148.03,310.75,0.8486,opposite_carriageway,6.75,-5.67,0.643,0
240,25,car,709.24,52.22,789.29,96.92,0.5511,,,,,0
240,975,car,536.43,91.18,585.73,152.81,0.5649,,,,,0
240,1897,bike,780.42,72.8,808.25,114.55,0.4284,,,,,0
240,1790,car,934.16,68.85,1063.45,138.15,0.7819,,,,,0
240,1965,bus,536.66,92.54,585.5,152.34,0.3873,,,,,0
240,1986,rickshaw,588.14,83.67,633.43,138.78,0.4361,,,,,0
240,1408,car,806.25,59.75,863.92,109.23,0.2224,,,,,0
241,14,car,1075.75,60.16,1197.63,151.02,0.8632,,,,,0
241,16,car,1185.04,65.1,1280.0,161.4,0.8438,,,,,0
241,18,car,873.64,59.38,958.47,108.65,0.6384,,,,,0
241,32,car,768.06,192.72,979.18,353.85,0.9292,main_carriageway,46.48,26.27,0.492,0
241,22,bike,399.17,147.7,433.88,211.27,0.9092,main_carriageway,9.67,4.95,0.456,0
241,350,bike,989.19,145.12,1060.86,265.54,0.9371,main_carriageway,66.08,20.66,0.298,0
241,886,bike,336.03,91.57,351.72,116.87,0.5443,,,,,0
241,740,rickshaw,858.54,98.44,944.46,189.18,0.7708,main_carriageway,24.89,4.49,0.178,0
241,976,car,590.58,83.83,637.47,140.12,0.4417,,,,,0
241,861,bike,293.71,148.53,322.86,202.5,0.8187,,,,,0
241,1154,car,253.03,116.42,291.93,164.54,0.7244,,,,,0
241,27,bus,956.06,41.5,1029.3,91.78,0.6452,,,,,0
241,1361,car,475.91,99.91,529.13,146.63,0.836,,,,,0
241,1372,bike,331.21,119.85,350.64,160.41,0.7817,,,,,0
241,1200,bike,696.55,83.85,729.81,138.98,0.8447,,,,,0
241,1597,bike,756.24,116.38,804.67,200.94,0.9228,main_carriageway,21.09,8.13,0.36,0
241,1620,car,449.26,90.19,491.55,134.36,0.7892,,,,,0
241,1622,bike,308.13,73.92,325.32,97.05,0.22,,,,,0
241,1243,bus,43.15,176.32,149.39,306.35,0.883,opposite_carriageway,6.98,-10.15,0.824,0
241,25,car,710.03,52.25,790.2,97.15,0.5809,,,,,0
241,975,car,540.83,92.56,589.68,153.45,0.618,,,,,0
241,1897,bike,781.04,72.25,808.89,114.1,0.4017,,,,,0
241,1790,car,934.18,69.03,1064.65,138.52,0.7847,,,,,0
241,1900,car,518.76,80.53,562.1,120.29,0.3223,,,,,0
242,14,car,1075.71,60.17,1197.47,151.08,0.8635,,,,,0
242,16,car,1184.91,64.73,1280.0,161.4,0.8427,,,,,0
242,18,car,873.78,59.21,957.02,106.76,0.6363,,,,,0
242,32,car,773.34,194.62,987.16,357.3,0.93,main_carriageway,34.55,18.85,0.479,0
242,22,bike,400.45,148.0,435.28,211.86,0.9093,main_carriageway,7.08,3.33,0.426,0
242,350,bike,998.3,146.64,1070.86,268.59,0.9376,main_carriageway,49.46,15.63,0.301,0
242,886,bike,336.05,91.63,351.72,117.03,0.546,,,,,0
242,740,rickshaw,861.53,98.11,949.07,190.55,0.7519,main_carriageway,18.38,3.58,0.191,0
242,976,car,591.19,83.84,638.35,140.28,0.44,,,,,0
242,861,bike,294.01,148.85,323.55,203.47,0.8189,,,,,0
242,1154,car,252.97,116.72,291.9,164.79,0.7248,,,,,0
242,27,bus,956.16,41.49,1029.64,91.46,0.6452,,,,,0
242,1361,car,476.37,99.75,529.63,146.61,0.8358,,,,,0
242,1372,bike,331.76,120.28,351.05,160.44,0.7808,,,,,0
242,1200,bike,697.44,83.51,731.02,139.26,0.8447,,,,,0
242,1597,bike,759.14,116.42,807.78,201.73,0.923,main_carriageway,15.69,5.08,0.308,0
242,1620,car,449.53,90.27,492.03,134.45,0.7882,,,,,0
242,1243,bus,44.64,175.69,149.79,304.75,0.8832,opposite_carriageway,4.48,-7.3,0.852,0
242,25,car,710.42,52.27,790.48,97.24,0.5806,,,,,0
242,975,car,542.45,93.1,591.17,153.68,0.6109,,,,,0
242,1897,bike,781.29,72.06,809.12,113.93,0.4,,,,,0
242,1790,car,934.02,69.09,1065.39,138.65,0.7864,,,,,0
242,1900,car,519.09,80.61,562.57,120.42,0.3214,,,,,0
243,14,car,1075.99,60.18,1197.58,151.12,0.8764,,,,,0
243,16,car,1184.87,64.67,1280.0,161.41,0.8404,,,,,0
243,18,car,872.18,59.28,957.56,107.51,0.6987,,,,,0
243,32,car,782.93,198.94,1001.46,364.6,0.9335,main_carriageway,39.55,22.08,0.487,0
243,22,bike,402.93,149.18,437.91,213.17,0.8905,main_carriageway,8.17,3.83,0.425,0
243,350,bike,1014.86,149.87,1088.85,273.93,0.9385,main_carriageway,56.93,17.94,0.301,0
243,886,bike,335.79,91.77,351.85,117.9,0.59,,,,,0
243,740,rickshaw,866.32,99.42,954.5,192.36,0.8086,main_carriageway,19.63,4.56,0.226,0
243,976,car,592.66,83.89,640.59,141.33,0.5101,,,,,0
243,861,bike,295.0,150.23,324.52,204.5,0.8227,,,,,0
243,1154,car,252.89,116.87,291.96,165.16,0.7074,,,,,0
243,27,bus,958.34,41.51,1030.68,90.48,0.5211,,,,,0
243,1361,car,477.03,100.16,530.53,147.44,0.8898,,,,,0
243,1372,bike,332.54,120.73,351.85,160.73,0.7933,,,,,0
243,1200,bike,699.61,83.48,733.53,140.02,0.8146,,,,,0
243,1597,bike,764.32,118.41,812.93,204.14,0.9003,main_carriageway,17.68,6.05,0.324,0
243,1620,car,450.24,91.06,492.81,135.01,0.795,,,,,0
243,1243,bus,45.85,175.6,149.41,302.87,0.8604,opposite_carriageway,3.63,-7.58,0.902,0
243,25,car,711.29,52.49,791.13,97.55,0.6034,,,,,0
243,975,car,543.85,93.23,593.49,155.07,0.5646,,,,,0
243,1897,bike,781.49,72.41,808.91,113.54,0.3395,,,,,0
243,1790,car,934.83,68.55,1068.18,139.13,0.765,,,,,0
243,1900,car,519.31,81.62,564.51,123.26,0.3241,,,,,0
243,1408,car,805.12,60.03,861.83,108.83,0.2316,,,,,0
243,1622,bike,308.36,76.51,324.58,98.18,0.2643,,,,,0
244,14,car,1076.15,60.18,1197.57,151.13,0.8763,,,,,0
244,16,car,1184.88,64.64,1280.0,161.41,0.8407,,,,,0
244,18,car,871.31,59.32,958.08,107.86,0.7068,,,,,0
244,32,car,786.26,200.62,1006.84,367.28,0.9333,main_carriageway,41.42,23.31,0.49,0
244,22,bike,403.8,149.61,438.86,213.64,0.8906,main_carriageway,8.57,4.04,0.426,0
244,350,bike,1020.85,151.04,1095.47,275.92,0.9387,main_carriageway,59.77,18.85,0.301,0
244,886,bike,335.7,91.81,351.88,118.24,0.5877,,,,,0
244,740,rickshaw,868.02,99.98,956.47,193.04,0.8076,main_carriageway,20.15,4.98,0.24,0
244,976,car,593.21,83.91,641.38,141.71,0.5131,,,,,0
244,861,bike,295.31,150.72,324.93,204.9,0.8226,main_carriageway,3.23,5.34,0.856,0
244,1154,car,252.86,116.9,291.98,165.3,0.7091,,,,,0
244,27,bus,958.99,41.52,1031.18,90.16,0.5253,,,,,0
244,1361,car,477.33,100.33,530.79,147.73,0.8894,,,,,0
244,1372,bike,332.79,120.86,352.16,160.83,0.7922,,,,,0
244,1200,bike,700.43,83.48,734.4,140.3,0.8145,,,,,0
244,1597,bike,766.29,119.16,814.72,205.02,0.9005,main_carriageway,18.46,6.45,0.33,0
244,1620,car,450.43,91.36,493.17,135.23,0.7946,,,,,0
244,1243,bus,46.24,175.61,149.18,302.28,0.8602,opposite_carriageway,3.32,-7.65,0.918,0
244,25,car,711.66,52.58,791.23,97.67,0.6044,,,,,0
244,975,car,544.37,93.28,594.28,155.58,0.5686,,,,,0
244,1897,bike,781.52,72.56,808.86,113.44,0.3419,,,,,0
244,1790,car,935.11,68.38,1069.21,139.31,0.764,,,,,0
244,1900,car,519.47,82.03,565.15,124.35,0.3212,,,,,0
244,1408,car,805.01,60.07,861.46,108.75,0.2326,,,,,0
244,1622,bike,308.35,77.03,324.47,98.41,0.2668,,,,,0
245,14,car,1075.41,60.43,1196.0,150.47,0.8333,,,,,0
245,16,car,1185.16,65.13,1280.0,161.44,0.8425,,,,,0
245,18,car,863.91,59.08,957.89,112.63,0.6986,,,,,0
245,32,car,802.78,205.28,1036.11,381.37,0.9272,main_carriageway,63.65,36.87,0.501,0
245,22,bike,407.68,151.22,443.53,216.49,0.874,main_carriageway,12.71,6.85,0.474,0
245,350,bike,1052.63,156.52,1130.33,285.96,0.902,main_carriageway,92.14,28.58,0.296,0
245,886,bike,335.69,91.95,352.25,119.14,0.5962,,,,,0
245,740,rickshaw,878.92,100.47,968.87,194.94,0.7275,main_carriageway,31.49,6.89,0.214,0
245,976,bus,594.59,83.4,644.11,143.07,0.6373,,,,,0
245,861,bike,297.15,152.87,327.43,208.4,0.8224,main_carriageway,5.4,8.69,0.849,0
245,1154,car,252.98,117.55,292.04,165.87,0.7042,,,,,0
245,27,bus,958.6,41.43,1029.66,88.95,0.5593,,,,,0
245,1361,car,479.1,101.61,532.27,148.78,0.8997,,,,,0
245,1372,bike,334.08,121.1,353.67,161.45,0.7953,,,,,0
245,1200,bike,705.01,87.47,737.54,141.48,0.8085,,,,,0
245,1597,bike,775.34,121.1,824.24,207.82,0.9104,main_carriageway,27.42,9.07,0.314,0
245,1620,car,450.6,91.52,494.26,136.15,0.7819,,,,,0
245,1243,bus,49.44,175.31,150.03,299.35,0.8603,opposite_carriageway,6.13,-11.4,0.881,0
245,25,car,710.8,52.66,790.63,97.93,0.5239,,,,,0
245,975,bus,548.54,93.77,599.48,157.0,0.685,,,,,0
245,1897,bike,781.29,72.92,808.52,113.43,0.3346,,,,,0
245,1790,car,935.1,69.23,1063.29,136.67,0.6727,,,,,0
245,1900,bus,521.06,82.48,565.97,123.98,0.5944,,,,,0
245,1408,car,804.97,60.09,860.89,108.45,0.2123,,,,,0
245,1622,bike,308.26,77.4,324.4,98.61,0.3077,,,,,0
245,2066,car,0.7,254.1,41.36,401.46,0.4995,,,,,0
245,2072,car,287.96,116.1,326.58,151.24,0.489,,,,,0
245,1986,car,595.13,82.49,644.8,142.9,0.3489,,,,,0
246,14,car,1075.04,60.53,1195.52,150.23,0.8338,,,,,0
246,16,car,1185.22,65.22,1280.0,161.46,0.8429,,,,,0
246,18,car,861.83,59.0,957.32,114.32,0.6983,,,,,0
246,32,car,808.72,206.76,1047.26,386.64,0.9276,main_carriageway,54.37,32.79,0.516,0
246,22,bike,409.08,151.81,445.29,217.53,0.8738,main_carriageway,10.66,6.26,0.506,0
246,350,bike,1064.43,158.57,1143.48,289.71,0.902,main_carriageway,78.93,24.17,0.293,0
246,886,bike,335.71,92.0,352.36,119.47,0.5963,,,,,0
246,740,rickshaw,882.89,100.67,973.43,195.6,0.7251,main_carriageway,26.66,6.42,0.234,0
246,976,bus,595.15,83.21,645.07,143.58,0.6379,,,,,0
246,861,bike,297.84,153.61,328.3,209.62,0.8225,main_carriageway,4.79,7.12,0.83,0
246,1154,car,253.02,117.77,292.05,166.07,0.7028,,,,,0
246,27,bus,958.18,41.4,1029.24,88.6,0.558,,,,,0
246,1361,car,479.76,102.1,532.78,149.15,0.8997,,,,,0
246,1372,bike,334.56,121.19,354.24,161.66,0.7963,,,,,0
246,1200,bike,706.65,88.9,738.76,141.88,0.8115,,,,,0
246,1597,bike,778.7,121.81,827.75,208.83,0.9099,main_carriageway,22.77,7.89,0.327,0
246,1620,car,450.61,91.58,494.7,136.49,0.7821,,,,,0
246,1243,bus,50.6,175.22,150.3,298.4,0.8619,opposite_carriageway,4.18,-7.95,0.885,0
246,25,car,710.54,52.71,790.39,98.01,0.5244,,,,,0
246,975,bus,550.01,94.01,601.46,157.52,0.6768,,,,,0
246,1897,bike,781.15,73.07,808.42,113.45,0.3335,,,,,0
246,1790,car,935.06,69.52,1061.4,135.69,0.6793,,,,,0
246,1900,bus,521.65,82.68,566.28,123.81,0.5877,,,,,0
246,1408,car,805.0,60.09,860.69,108.36,0.212,,,,,0
246,1622,bike,308.19,77.51,324.42,98.67,0.3108,,,,,0
246,2066,car,0.79,251.32,41.93,400.34,0.4932,,,,,0
246,2072,car,288.12,115.76,327.18,151.39,0.4787,,,,,0
246,2073,car,522.0,80.26,567.55,123.53,0.4462,,,,,0
246,1986,car,595.65,82.41,645.65,143.21,0.3459,,,,,0
247,14,car,1075.21,60.61,1195.75,150.22,0.8327,,,,,0
247,16,car,1185.45,65.53,1280.0,161.44,0.8439,,,,,0
247,18,car,859.32,59.41,952.63,114.78,0.6146,,,,,0
247,32,car,818.43,208.8,1066.02,395.49,0.9378,main_carriageway,61.97,38.19,0.525,0
247,22,bike,411.45,152.05,448.63,219.39,0.8645,main_carriageway,12.17,7.53,0.526,0
247,350,bike,1084.0,162.69,1165.07,296.56,0.9364,main_carriageway,89.95,27.97,0.297,0
247,886,bike,335.81,92.1,352.38,119.54,0.6268,,,,,0
247,740,car,889.9,101.82,980.86,196.86,0.4207,main_carriageway,30.08,6.31,0.205,0
247,976,bus,596.34,83.69,646.38,144.27,0.5613,,,,,0
247,861,bike,298.45,153.82,329.6,211.25,0.8148,main_carriageway,5.25,7.78,0.829,0
247,1154,car,253.07,117.97,292.09,166.27,0.7143,,,,,0
247,27,bus,957.9,41.4,1027.9,87.44,0.5033,,,,,0
247,1361,car,480.38,102.64,533.39,149.59,0.8846,,,,,0
247,1372,bike,334.97,121.36,354.63,161.74,0.7955,,,,,0
247,1200,bike,709.15,91.01,740.46,142.47,0.8279,,,,,0
247,1597,bike,784.61,122.72,834.19,211.04,0.9007,main_carriageway,25.94,9.31,0.338,0
247,1620,car,451.28,92.33,495.44,137.03,0.7791,,,,,0
247,1243,bus,52.83,175.02,150.6,295.71,0.8521,opposite_carriageway,4.5,-9.04,0.895,0
247,25,car,712.01,53.2,790.79,98.04,0.4591,,,,,0
247,975,bus,550.94,93.92,602.95,158.03,0.7044,,,,,0
247,1897,bike,781.18,73.61,808.42,113.74,0.3623,,,,,0
247,1790,car,935.1,69.63,1060.53,135.13,0.7656,,,,,0
247,1900,bus,521.37,82.03,567.28,124.31,0.6111,,,,,0
247,1408,car,805.16,60.19,860.49,108.29,0.2149,,,,,0
247,1622,bike,307.69,77.42,324.44,99.16,0.3671,,,,,0
247,2066,car,2.57,249.55,42.79,394.59,0.6992,,,,,0
247,2072,car,288.67,115.03,328.44,151.53,0.4791,,,,,0
247,2073,car,521.95,80.05,568.25,124.02,0.4299,,,,,0
247,1986,car,596.75,82.48,646.79,143.31,0.3324,,,,,0
248,14,car,1075.23,60.63,1195.9,150.21,0.8327,,,,,0
248,16,car,1185.47,65.51,1280.0,161.44,0.8418,,,,,0
248,18,car,859.05,59.56,950.43,114.98,0.6158,,,,,0
248,32,car,821.99,209.44,1073.09,398.76,0.9377,main_carriageway,55.35,34.16,0.525,0
248,22,bike,412.28,152.17,449.86,220.06,0.8646,main_carriageway,10.65,6.89,0.543,0
248,350,bike,1091.1,164.21,1173.1,299.1,0.9361,main_carriageway,80.24,25.17,0.299,0
248,886,bike,335.87,92.13,352.38,119.57,0.6266,,,,,0
248,740,car,892.34,102.24,983.57,197.24,0.4275,main_carriageway,27.54,4.88,0.174,0
248,976,bus,596.77,83.86,646.83,144.54,0.5539,,,,,0
248,861,bike,298.69,153.9,330.05,211.86,0.8143,main_carriageway,4.61,7.36,0.847,0
248,1154,car,253.09,118.03,292.1,166.36,0.7137,,,,,0
248,27,bus,957.58,41.39,1027.66,87.09,0.5027,,,,,0
248,1361,car,480.57,102.85,533.61,149.73,0.8847,,,,,0
248,1372,bike,335.09,121.41,354.76,161.77,0.797,,,,,0
248,1200,bike,709.94,91.66,741.08,142.67,0.8285,,,,,0
248,1597,bike,786.8,123.05,836.46,211.8,0.9006,main_carriageway,23.0,7.66,0.316,0
248,1620,car,451.45,92.62,495.78,137.22,0.7787,,,,,0
248,1243,bus,53.51,174.97,150.67,294.79,0.8528,opposite_carriageway,4.46,-8.08,0.875,0
248,25,car,712.63,53.39,790.88,98.05,0.4609,,,,,0
248,975,bus,551.19,93.85,603.46,158.21,0.705,,,,,0
248,1897,bike,781.15,73.81,808.46,113.85,0.3632,,,,,0
248,1790,car,935.18,69.69,1060.33,134.9,0.7635,,,,,0
248,1900,bus,521.23,81.78,567.64,124.5,0.6145,,,,,0
248,1408,car,805.26,60.22,860.38,108.26,0.2157,,,,,0
248,1622,bike,307.49,77.36,324.49,99.33,0.3678,,,,,0
248,2066,car,3.05,249.0,43.19,393.0,0.6957,,,,,0
248,2072,car,288.96,114.8,328.72,151.57,0.4788,,,,,0
248,2073,car,521.92,79.98,568.5,124.2,0.4276,,,,,0
248,1986,car,597.11,82.5,647.18,143.32,0.3362,,,,,0
248,2085,rickshaw,889.45,101.7,982.37,196.91,0.375,,,,,0
249,14,car,1076.16,60.96,1197.09,150.82,0.8007,,,,,0
249,16,car,1185.19,65.75,1279.72,161.55,0.8353,,,,,0
249,18,car,864.84,59.54,960.07,117.39,0.7295,,,,,0
249,32,car,840.36,213.53,1108.53,415.97,0.9416,main_carriageway,77.89,48.69,0.53,0
249,22,bike,416.31,152.13,455.3,223.12,0.8916,main_carriageway,14.47,9.48,0.548,0
249,350,bike,1126.75,168.74,1214.77,312.84,0.9417,main_carriageway,112.6,36.92,0.312,0
249,886,bike,335.94,92.06,352.65,120.05,0.5526,,,,,0
249,740,car,901.7,102.14,997.48,201.82,0.5026,main_carriageway,37.35,8.78,0.229,0
249,976,car,599.29,84.0,649.93,145.05,0.5853,,,,,0
249,861,bike,301.9,157.13,332.2,213.43,0.7871,main_carriageway,6.93,8.53,0.776,0
249,1154,car,253.38,119.96,291.81,167.34,0.766,,,,,0
249,27,bus,958.67,41.16,1030.78,87.34,0.5022,,,,,0
249,1361,car,482.72,104.39,535.21,150.57,0.9056,,,,,0
249,1372,bike,336.72,123.31,355.98,162.51,0.7932,,,,,0
249,1200,bike,711.76,87.84,745.74,143.61,0.8553,,,,,0
249,1597,bike,796.7,123.97,847.47,215.01,0.9332,main_carriageway,31.58,9.99,0.302,0
249,1620,car,451.65,93.29,495.99,137.94,0.8145,,,,,0
249,1243,bus,56.01,173.95,151.85,292.35,0.753,opposite_carriageway,6.22,-9.93,0.847,0
249,25,car,711.69,52.72,791.34,98.54,0.6251,,,,,0
249,975,car,554.91,93.19,608.59,159.03,0.6344,,,,,0
249,1897,bike,780.48,72.67,808.84,114.25,0.4414,,,,,0
249,1790,car,939.79,69.8,1062.4,134.88,0.7499,,,,,0
249,1900,bus,524.33,80.61,571.24,123.93,0.3192,,,,,0
249,1408,car,804.33,60.12,860.25,109.26,0.2927,,,,,0
249,1622,bike,307.78,78.67,324.75,100.5,0.257,,,,,0
249,2066,car,4.41,246.49,45.64,392.85,0.6553,,,,,0
249,2072,car,287.38,116.85,327.01,153.54,0.4625,,,,,0
249,2073,car,524.93,79.14,571.34,123.24,0.5612,,,,,0
249,2085,rickshaw,900.18,102.16,997.65,202.05,0.4395,,,,,0
250,14,car,1076.45,61.08,1197.44,151.04,0.8006,,,,,0
250,16,car,1184.98,65.68,1279.69,161.59,0.8359,,,,,0
250,18,car,867.06,59.55,963.66,118.31,0.7282,,,,,0
250,32,car,847.46,215.17,1121.75,422.43,0.9412,main_carriageway,65.16,41.06,0.533,0
250,22,bike,417.88,152.1,457.24,224.26,0.8917,main_carriageway,11.95,7.77,0.545,0
250,350,bike,1139.97,170.42,1230.49,318.0,0.9418,main_carriageway,93.75,32.04,0.323,0
250,886,bike,336.0,92.03,352.73,120.22,0.5538,,,,,0
250,740,rickshaw,905.03,102.39,1002.19,203.46,0.4411,main_carriageway,29.72,8.52,0.276,0
250,976,car,600.14,84.03,651.15,145.22,0.5921,,,,,0
250,861,bike,303.16,158.36,332.95,213.98,0.7874,main_carriageway,5.77,5.58,0.695,0
250,1154,car,253.43,120.67,291.75,167.72,0.7668,,,,,0
250,27,bus,958.75,41.09,1032.25,87.43,0.4996,,,,,0
250,1361,car,483.46,104.96,535.84,150.86,0.906,,,,,0
250,1372,bike,337.27,124.03,356.46,162.78,0.7937,,,,,0
250,1200,bike,712.43,86.44,747.41,143.95,0.8552,,,,,0
250,1597,bike,800.4,124.32,851.49,216.18,0.933,main_carriageway,26.15,8.36,0.304,0
250,1620,car,451.72,93.54,496.05,138.2,0.8144,,,,,0
250,1243,bus,56.9,173.57,152.25,291.54,0.7489,opposite_carriageway,4.84,-7.81,0.85,0
250,25,car,711.5,52.46,791.36,98.73,0.6238,,,,,0
250,975,car,556.22,92.94,610.55,159.33,0.6407,,,,,0
250,1897,bike,780.23,72.26,808.96,114.38,0.4435,,,,,0
250,1790,car,942.04,69.87,1062.42,134.88,0.7533,,,,,0
250,1900,bus,525.54,80.16,572.53,123.7,0.3122,,,,,0
250,1408,car,803.99,60.04,860.09,109.71,0.2951,,,,,0
250,1622,bike,307.87,79.14,324.87,100.93,0.2559,,,,,0
250,2066,car,4.62,245.43,46.64,392.93,0.6742,opposite_carriageway,4.6,-8.53,0.88,0
250,2072,car,286.85,117.6,326.34,154.23,0.4617,,,,,0
250,2073,car,525.95,78.89,572.24,122.89,0.5624,,,,,0
250,2085,car,903.92,101.98,1003.29,203.84,0.503,,,,,0
251,14,car,1076.51,61.11,1197.52,151.14,0.7904,,,,,0
251,16,car,1184.91,65.66,1279.72,161.62,0.8393,,,,,0
251,18,car,867.91,59.54,965.08,118.72,0.7376,,,,,0
251,32,car,850.12,215.8,1126.41,424.76,0.9411,main_carriageway,60.28,38.12,0.535,0
251,22,bike,418.49,152.07,457.81,224.65,0.8921,main_carriageway,10.96,7.12,0.545,0
251,350,bike,1144.54,170.99,1236.19,319.83,0.9421,main_carriageway,86.41,30.12,0.329,0
251,886,bike,336.05,92.01,352.72,120.27,0.5546,,,,,0
251,740,rickshaw,906.12,102.52,1003.77,204.03,0.436,main_carriageway,26.78,8.43,0.3,0
251,976,car,600.37,84.07,651.64,145.28,0.5899,,,,,0
251,861,bike,303.64,158.8,333.16,214.14,0.7869,main_carriageway,5.33,4.52,0.647,0
251,1154,car,253.39,120.89,291.76,167.83,0.7694,,,,,0
251,27,bus,958.52,41.01,1033.38,87.54,0.492,,,,,0
251,1361,car,483.66,105.2,536.08,150.96,0.9056,,,,,0
251,1372,bike,337.43,124.32,356.65,162.88,0.7953,,,,,0
251,1200,bike,712.61,85.82,747.98,144.06,0.8551,,,,,0
251,1597,bike,801.69,124.37,852.83,216.57,0.9328,main_carriageway,24.03,7.74,0.307,0
251,1620,car,451.74,93.62,496.04,138.29,0.8142,,,,,0
251,1243,bus,57.18,173.41,152.31,291.29,0.7528,opposite_carriageway,4.3,-7.11,0.856,0
251,25,car,711.67,52.31,791.32,98.78,0.6291,,,,,0
251,975,car,556.61,92.82,611.27,159.42,0.6408,,,,,0
251,1897,bike,780.22,72.08,809.06,114.34,0.4349,,,,,0
251,1790,car,943.77,69.91,1062.14,134.89,0.7546,,,,,0
251,1900,bus,525.98,80.0,572.91,123.59,0.3079,,,,,0
251,1408,car,803.4,59.99,859.77,110.24,0.2773,,,,,0
251,1622,bike,307.89,79.31,324.93,101.07,0.2597,,,,,0
251,2066,car,4.49,245.13,47.14,393.09,0.6725,opposite_carriageway,4.46,-7.25,0.852,0
251,2072,car,286.69,117.88,326.07,154.45,0.4654,,,,,0
251,2073,car,526.24,78.83,572.45,122.78,0.5609,,,,,0
251,2085,car,904.83,101.93,1004.65,204.28,0.5025,,,,,0
252,14,car,1076.55,61.12,1197.54,151.18,0.7904,,,,,0
252,16,car,1184.88,65.66,1279.75,161.63,0.8393,,,,,0
252,18,car,868.29,59.53,965.58,118.87,0.7376,,,,,0
252,32,car,850.92,215.97,1127.67,425.43,0.9411,main_carriageway,47.07,29.94,0.537,0
252,22,bike,418.71,152.04,457.88,224.74,0.8922,main_carriageway,8.25,5.35,0.544,0
252,350,bike,1145.67,171.13,1237.89,320.36,0.9421,main_carriageway,67.25,23.8,0.334,0
252,886,bike,336.1,92.0,352.69,120.28,0.5546,,,,,0
252,740,rickshaw,906.34,102.55,1004.17,204.19,0.436,main_carriageway,19.88,7.33,0.346,0
252,976,car,600.36,84.09,651.83,145.29,0.5899,,,,,0
252,861,bike,303.82,158.93,333.17,214.16,0.787,,,,,0
252,1154,car,253.34,120.96,291.81,167.86,0.7693,,,,,0
252,27,bus,958.12,40.99,1034.1,87.59,0.492,,,,,0
252,1361,car,483.66,105.27,536.19,150.98,0.9056,,,,,0
252,1372,bike,337.44,124.41,356.74,162.91,0.7953,,,,,0
252,1200,bike,712.63,85.58,748.1,144.08,0.8551,,,,,0
252,1597,bike,802.05,124.36,853.13,216.65,0.9328,main_carriageway,18.19,5.61,0.295,0
252,1620,car,451.74,93.64,496.02,138.31,0.8142,,,,,0
252,1243,bus,57.25,173.37,152.27,291.27,0.753,,,,,0
252,25,car,711.87,52.26,791.16,98.79,0.6291,,,,,0
252,975,car,556.65,92.78,611.52,159.43,0.641,,,,,0
252,1897,bike,780.22,72.02,809.11,114.33,0.4351,,,,,0
252,1790,car,944.93,69.92,1061.53,134.9,0.7546,,,,,0
252,1900,bus,526.15,79.94,572.98,123.55,0.3077,,,,,0
252,1408,car,803.29,59.97,859.56,110.44,0.2774,,,,,0
252,1622,bike,307.88,79.36,324.96,101.11,0.26,,,,,0
252,2066,car,4.23,245.09,47.44,393.2,0.6725,,,,,0
252,2072,car,286.67,117.97,325.95,154.51,0.4653,,,,,0
252,2073,car,526.32,78.82,572.47,122.75,0.561,,,,,0
252,2085,car,904.91,101.91,1004.73,204.31,0.5024,,,,,0
253,14,car,1076.54,61.09,1197.49,151.07,0.7792,,,,,0
253,16,car,1184.63,64.98,1280.0,161.52,0.8518,,,,,0
253,18,car,868.46,59.35,967.79,119.99,0.7026,,,,,0
253,32,car,872.95,227.28,1160.39,444.5,0.945,main_carriageway,69.13,45.74,0.552,0
253,22,bike,423.13,154.81,462.17,227.12,0.8973,main_carriageway,11.58,7.06,0.521,0
253,350,bike,1179.25,178.96,1273.91,334.2,0.8944,main_carriageway,94.48,35.1,0.348,0
253,886,bike,336.25,92.14,353.33,121.58,0.4799,,,,,0
253,740,rickshaw,918.05,104.67,1017.25,207.46,0.8577,main_carriageway,29.69,10.22,0.325,0
253,976,car,604.15,85.74,655.49,146.68,0.7551,,,,,0
253,861,bike,305.23,159.87,334.78,215.28,0.7765,main_carriageway,5.63,3.42,0.519,0
253,1154,car,253.43,121.53,292.38,168.75,0.7697,,,,,0
253,27,bus,955.06,41.32,1035.55,90.67,0.4409,,,,,0
253,1361,car,485.13,105.42,538.69,151.79,0.8994,,,,,0
253,1372,bike,338.42,124.77,358.24,163.77,0.7777,,,,,0
253,1200,bike,715.29,85.43,751.24,145.18,0.8091,,,,,0
253,1597,bike,811.33,125.52,863.92,220.84,0.9097,main_carriageway,26.0,9.04,0.328,0
253,1620,car,452.39,94.0,496.41,138.39,0.829,,,,,0
253,1243,bus,59.26,173.71,152.29,289.39,0.7526,opposite_carriageway,3.69,-5.4,0.826,0
